id,price,is_rent,area,province,district,ward,floor,bedroom,toilet
42057,1680000000,0,75.0,79,766,27007,0,2,2
42066,2045000000,0,65.0,79,775,27349,0,2,2
42069,3550000000,0,90.0,79,772,27208,0,2,2
42071,2310000000,0,93.0,79,765,26953,0,2,2
42076,4270000000,0,89.0,79,765,26956,0,2,2
42078,2270000000,0,78.0,79,778,27490,0,2,2
42092,1670000000,0,65.0,79,774,27328,0,2,2
42096,1870000000,0,72.0,79,765,26914,0,2,2
42107,2450000000,0,78.0,79,773,27259,0,2,2
42109,1510000000,0,69.0,79,776,27430,0,2,2
42110,6350000000,0,79.0,79,760,26740,0,2,2
42112,1970000000,0,83.0,79,771,27172,0,2,2
42114,2840000000,0,-1.0,79,765,26956,0,3,3
42117,2690000000,0,1.0,79,773,27259,0,3,3
42123,1575000000,0,-1.0,79,771,27169,0,3,3
42124,1990000000,0,1.0,79,776,27412,0,2,2
42126,1760000000,0,-1.0,79,764,26875,0,2,2
42129,2765000000,0,86.0,79,765,26956,0,2,2
42131,1950000000,0,-1.0,79,776,27430,0,2,2
42138,4210000000,0,135.0,79,778,27490,0,3,2
42144,1945000000,0,119.0,79,786,27643,0,3,2
42145,2150000000,0,132.0,79,774,27310,0,3,3
42148,2765000000,0,89.0,79,765,26956,0,2,2
43607,26999000000,0,96.0,79,760,26743,0,5,5
42155,1970000000,0,61.0,79,767,27010,0,2,1
42158,1615000000,0,65.0,79,778,27472,0,3,3
42170,915000000,0,52.0,79,761,26788,0,3,3
42172,1700000000,0,60.0,79,765,26908,0,3,3
42179,2650000000,0,68.0,79,765,26920,0,2,2
42181,1750000000,0,60.0,79,772,27217,0,3,3
42183,1150000000,0,52.0,79,765,26914,0,3,3
42242,1450000000,0,71.0,79,786,27643,0,2,2
42244,1850000000,0,61.0,79,766,26992,0,3,3
42197,1545000000,0,53.0,79,771,27178,0,3,3
42203,2124000000,0,-1.0,79,776,27415,0,2,2
42205,2860000000,0,78.0,79,771,27169,0,2,2
42213,1550000000,0,54.0,79,767,27031,0,3,3
44169,1958000000,0,73.0,79,771,27169,0,2,2
42217,1650000000,0,57.0,79,767,27010,0,3,3
42221,1750000000,0,61.0,79,767,27025,0,3,3
42226,1750000000,0,65.0,79,778,27469,0,2,2
42235,1720000000,0,58.0,79,778,27490,0,3,3
42239,4520000000,0,1.0,79,771,27172,0,2,2
42240,1850000000,0,55.0,79,767,27031,0,3,3
42248,1950000000,0,55.0,79,766,26992,0,3,3
42251,1950000000,0,58.0,79,766,26992,0,3,3
42253,1810000000,0,82.0,79,775,27364,0,2,2
42271,1435000000,0,-1.0,79,771,27178,0,3,3
42259,1750000000,0,56.0,79,766,27007,0,3,3
42357,1565000000,0,60.0,79,771,27178,0,3,3
42361,1650000000,0,50.0,79,771,27166,0,3,3
42277,2280000000,0,-1.0,79,765,26914,0,2,2
42281,1980000000,0,67.0,79,775,27358,0,2,2
42291,1358000000,0,52.0,79,764,26884,0,3,3
42293,3530000000,0,87.0,79,771,27169,0,2,2
42302,2320000000,0,45.0,79,772,27214,0,4,5
42305,2690000000,0,68.0,79,775,27358,0,2,2
42309,2190000000,0,54.0,79,765,26956,0,2,2
42322,1450000000,0,61.0,79,764,26882,0,3,3
42329,1605000000,0,57.0,79,772,27217,0,3,3
42330,1450000000,0,44.0,79,764,26875,0,2,2
42335,1404000000,0,58.0,79,772,27217,0,3,3
42336,1520000000,0,68.0,79,778,27469,0,2,2
42342,1745000000,0,52.0,79,772,27217,0,3,3
42343,1895000000,0,-1.0,79,771,27169,0,3,3
42347,1765000000,0,58.0,79,771,27178,0,3,3
42350,1677000000,0,56.0,79,771,27175,0,3,3
42352,2350000000,0,70.0,79,765,26914,0,1,2
42354,1855000000,0,68.0,79,771,27178,0,3,3
42430,1965000000,0,72.0,79,767,27010,0,2,2
42362,3550000000,0,90.0,79,765,26956,0,2,2
42366,3230000000,0,81.0,79,765,26956,0,2,2
42369,3210000000,0,88.0,79,778,27469,0,3,2
42420,2750000000,0,1.0,79,770,27139,0,2,2
42387,1412000000,0,-1.0,79,770,27127,0,2,2
42389,2750000000,0,78.0,79,771,27169,0,2,2
42392,2810000000,0,-1.0,79,771,27169,0,2,2
42395,1760000000,0,72.0,79,771,27169,0,2,2
42397,1549000000,0,59.0,79,776,27400,0,3,3
42399,1765000000,0,72.0,79,767,27010,0,2,2
42406,1574000000,0,58.0,79,778,27490,0,3,3
42408,2250000000,0,50.0,79,760,26755,0,1,1
42415,1725000000,0,64.0,79,764,26876,0,2,2
42423,2460000000,0,1.0,79,778,27490,0,2,2
42424,2150000000,0,48.0,79,766,26992,0,2,2
42428,3850000000,0,110.0,79,770,27139,0,3,2
50868,12300000000,0,53.0,79,771,27169,0,6,6
42474,1165000000,0,54.0,79,776,27427,0,3,3
42435,4380000000,0,87.0,79,770,27139,0,2,2
42437,1685000000,0,64.0,79,775,27358,0,3,3
42443,1450000000,0,72.0,79,775,27346,0,2,2
42444,1654000000,0,56.0,79,775,27358,0,3,3
42450,2550000000,0,76.0,79,770,27130,0,2,2
42465,4250000000,0,86.0,79,771,27172,0,2,2
42469,3650000000,0,70.0,79,771,27169,0,2,2
42492,1480000000,0,64.0,79,778,27472,0,3,3
42495,1605000000000,0,-1.0,79,773,27271,0,3,3
42497,1455000000,0,53.0,79,773,27289,0,3,3
42501,1808000000,0,63.0,79,770,27139,0,3,3
42502,3580000000,0,79.0,79,771,27169,0,2,2
42504,1758000000,0,59.0,79,770,27127,0,3,3
42510,6050000000,0,-1.0,79,771,27172,0,2,2
42532,2580000000,0,48.0,79,766,26974,0,3,3
42516,1150000000,0,64.0,79,761,26791,0,2,2
42519,3200000000,0,-1.0,79,771,27178,0,2,2
42550,2210000000,0,55.0,79,765,26956,0,1,1
42552,1885000000,0,57.0,79,760,26740,0,3,3
42555,1963000000,0,52.0,79,760,26749,0,3,3
42535,2050000000,0,92.0,79,770,27130,0,2,2
42537,2900000000,0,18.0,79,770,27127,0,3,3
42547,4400000000,0,95.0,79,786,27643,0,3,2
42560,2350000000,0,68.0,79,765,26920,0,2,2
42562,1210000000,0,73.0,79,765,26914,0,2,2
42564,2155000000,0,1.0,79,773,27295,0,3,3
42612,1640000000,0,72.0,79,776,27430,0,2,2
42567,1860000000,0,87.0,79,766,26983,0,4,5
42576,4150000000,0,50.0,79,771,27169,0,1,1
42571,1560000000,0,61.0,79,778,27469,0,3,3
42588,5000000000,0,56.0,79,778,27472,0,6,3
42590,1985000000,0,100.0,79,778,27490,0,3,2
42592,1360000000,0,61.0,79,775,27364,0,2,1
42583,1760000000,0,73.0,79,775,27385,0,2,2
42614,2170000000,0,73.0,79,771,27169,0,2,2
42631,1825000000,0,83.0,79,764,26876,0,2,2
42635,1680000000,0,74.0,79,765,26914,0,2,2
42594,1275000000,0,-1.0,79,761,26791,0,2,2
42596,1835000000,0,70.0,79,765,26914,0,2,2
42605,2350000000,0,100.0,79,771,27172,0,3,2
42608,3220000000,0,72.0,79,770,27139,0,2,2
42619,1278000000,0,60.0,79,776,27412,0,2,2
42622,1147000000,0,73.0,79,761,26791,0,2,2
42624,1465000000,0,75.0,79,767,27025,0,2,2
42630,1375000000,0,63.0,79,761,26791,0,2,2
42657,1682000000,0,60.0,79,770,27139,0,2,1
42661,1715000000,0,62.0,79,766,26974,0,2,2
42694,1460000000,0,75.0,79,764,26869,0,3,2
42638,1435000000,0,50.0,79,765,26920,0,2,2
42640,3350000000,0,87.0,79,765,26956,0,2,2
42641,2155000000,0,90.0,79,766,27007,0,2,2
42647,1875000000,0,70.0,79,778,27469,0,2,2
42652,2036000000,0,80.0,79,760,26755,0,2,2
42667,1950000000,0,77.0,79,774,27331,0,2,3
42692,2725000000,0,80.0,79,765,26956,0,2,2
42662,1930000000,0,80.0,79,760,26743,0,4,3
42669,2280000000,0,80.0,79,775,27385,0,4,5
42671,2015000000,0,56.0,79,765,26920,0,2,1
42678,1090000000,0,62.0,79,775,27349,0,2,2
42680,3550000000,0,1.0,79,766,26983,0,3,3
42682,2170000000,0,91.0,79,778,27472,0,4,5
42685,1638000000,0,64.0,79,771,27169,0,2,2
42687,1435000000,0,72.0,79,772,27217,0,2,2
42689,1535000000,0,90.0,79,761,26782,0,4,4
42697,1730000000,0,84.0,79,764,26881,0,5,4
42699,1526000000,0,72.0,79,765,26938,0,2,2
42704,1478000000,0,75.0,79,767,27031,0,2,2
42708,1280000000,0,60.0,79,761,26776,0,2,2
42714,1630000000,0,60.0,79,764,26882,0,3,3
42773,2680000000,0,80.0,79,765,26956,0,2,2
42727,1475000000,0,83.0,79,764,26876,0,2,2
42730,1825000000,0,90.0,79,760,26758,0,4,4
42732,1525000000,0,58.0,79,764,26882,0,1,1
42736,1815000000,0,75.0,79,766,27004,0,2,2
42751,1345000000,0,60.0,79,775,27349,0,2,2
42753,2220000000,0,1.0,79,760,26737,0,2,2
42761,1765000000,0,72.0,79,776,27430,0,2,2
42763,1872000000,0,90.0,79,771,27172,0,2,2
42765,1550000000,0,62.0,79,765,26917,0,2,1
42767,1634000000,0,70.0,79,771,27172,0,4,4
42769,3190000000,0,151.0,79,765,26956,0,4,3
42771,1764000000,0,72.0,79,772,27223,0,2,2
42811,1090000000,0,-1.0,79,776,27421,0,2,2
42814,4550000000,0,72.0,79,760,26737,0,2,2
42776,2150000000,0,50.0,79,764,26878,0,3,3
42777,2535000000,0,72.0,79,765,26956,0,2,2
42779,2755000000,0,87.0,79,765,26956,0,2,2
42781,1080000000,0,100.0,79,765,26914,0,3,3
42782,2635000000,0,75.0,79,765,26956,0,2,2
42786,2575000000,0,70.0,79,765,26956,0,2,2
42789,8799000000,0,72.0,79,765,26935,0,4,5
42790,1335000000,0,-1.0,79,776,27400,0,2,3
42832,1880000000,0,48.0,79,771,27163,0,2,2
42903,1720000000,0,93.0,79,765,26920,0,3,2
42904,2860000000,0,1.0,79,771,27169,0,3,3
42824,3250000000,0,60.0,79,771,27169,0,5,4
42825,3400000000,0,75.0,79,767,27040,0,2,2
42828,1680000000,0,40.0,79,771,27178,0,2,2
42829,4100000000,0,78.0,79,761,26791,0,2,1
42830,2160000000,0,59.0,79,771,27163,0,4,4
42834,1890000000,0,55.0,79,778,27469,0,2,2
42837,4100000000,0,80.0,79,761,26788,0,3,2
42838,2050000000,0,61.0,79,771,27169,0,2,2
42839,2250000000,0,-1.0,79,771,27178,0,3,3
42840,4200000000,0,68.0,79,772,27208,0,3,3
42858,1400000000,0,53.0,79,761,26791,0,2,1
42859,9500000000,0,310.0,79,765,26908,0,12,12
42861,1720000000,0,99.0,79,771,27169,0,3,2
42862,3600000000,0,66.0,79,767,27040,0,2,1
42866,1650000000,0,1.0,79,775,27346,0,2,1
42868,2650000000,0,-1.0,79,775,27385,0,4,4
42871,3100000000,0,60.0,79,761,26776,0,4,3
42874,2045000000,0,92.0,79,776,27430,0,2,2
42875,1768000000,0,96.0,79,765,26914,0,4,4
42885,2064000000,0,86.0,79,765,26914,0,3,2
42892,12000000000,0,80.0,79,765,26917,0,4,5
42899,4500000000,0,64.0,79,761,26776,0,4,4
42900,1831000000,0,66.0,79,760,26749,0,4,4
42933,2300000000,0,-1.0,79,765,26917,0,3,2
42910,4950000000,0,100.0,79,764,26884,0,3,2
42991,2350000000,0,56.0,79,766,26971,0,3,3
42995,1680000000,0,80.0,79,766,26992,0,2,2
42906,3750000000,0,1.0,79,771,27169,0,2,2
42908,2450000000,0,60.0,79,772,27223,0,2,2
42911,1455000000,0,56.0,79,773,27277,0,3,3
61535,12900000000,0,530.0,79,784,27559,0,0,0
42915,2790000000,0,1.0,79,775,27349,0,2,2
42919,3150000000,0,50.0,79,760,26740,0,1,1
42934,1635000000,0,57.0,79,775,27346,0,2,1
42926,2320000000,0,80.0,79,770,27139,0,2,2
42936,1935000000,0,65.0,79,771,27178,0,2,2
42941,11500000000,0,126.0,79,778,27490,0,3,2
42945,1750000000,0,55.0,79,764,26899,0,4,3
42946,1765000000,0,86.0,79,766,26974,0,2,2
42947,3700000000,0,56.0,79,761,26776,0,4,3
42952,2630000000,0,62.0,79,770,27139,0,3,3
42954,1270000000,0,60.0,79,771,27178,0,2,2
42955,4200000000,0,-1.0,79,764,26882,0,3,4
42958,12900000000,0,200.0,79,775,27349,0,6,8
42963,4500000000,0,93.0,79,761,26791,0,2,4
42965,3700000000,0,75.0,79,764,26884,0,2,2
42968,40000000000,0,75.0,79,770,27139,0,5,5
42975,2500000000,0,40.0,79,764,26897,0,3,4
42977,3800000000,0,118.0,79,766,27007,0,3,2
42980,1795000000,0,54.0,79,760,26749,0,3,3
42981,12000000000,0,146.0,79,778,27490,0,3,2
42982,2150000000,0,54.0,79,766,27004,0,4,4
42983,2200000000,0,40.0,79,764,26884,0,3,4
42986,2760000000,0,70.0,79,771,27169,0,2,2
42988,2100000000,0,64.0,79,761,26791,0,2,2
42996,5300000000,0,111.0,79,764,26884,0,3,2
42997,2280000000,0,65.0,79,778,27469,0,2,2
43000,2500000000,0,50.0,79,767,27010,0,1,1
43007,29800000000,0,5151.0,79,785,27613,0,0,0
43014,2850000000,0,74.0,79,778,27469,0,2,2
43015,3000000000,0,69.0,79,767,27010,0,2,2
43016,1630000000,0,63.0,79,775,27346,0,2,1
43020,2390000000,0,1.0,79,765,26956,0,2,2
43022,2550000000,0,63.0,79,772,27214,0,5,4
43024,1020000000,0,-1.0,79,764,26882,0,2,2
43027,1380000000,0,53.0,79,761,26791,0,2,1
43028,1785000000,0,-1.0,79,760,26737,0,3,3
43030,1805000000,0,52.0,79,760,26761,0,3,3
43032,1820000000,0,67.0,79,765,26914,0,2,2
43034,1425000000,0,84.0,79,785,27637,0,3,2
43036,2315000000,0,138.0,79,760,26755,0,3,3
43037,11800000000,0,135.0,79,778,27490,0,3,2
43045,1250000000,0,66.0,79,786,27643,0,3,3
43046,3550000000,0,58.0,79,765,26908,0,2,3
43053,1505000000,0,58.0,79,765,26917,0,3,3
43059,2036000000,0,74.0,79,771,27169,0,2,2
43062,1236000000,0,63.0,79,761,26791,0,2,2
43066,1485000000,0,50.0,79,766,26992,0,1,1
43067,2100000000,0,65.0,79,761,26791,0,2,2
43083,2110000000,0,78.0,79,786,27643,0,2,2
43084,2050000000,0,130.0,79,775,27364,0,3,3
43086,11000000000,0,80.0,79,765,26920,0,17,17
43088,7300000000,0,48.0,79,765,26959,0,3,4
43090,3140000000,0,51.0,79,761,26788,0,2,2
43093,2678000000,0,107.0,79,771,27172,0,3,2
43094,1490000000,0,-1.0,79,767,27010,0,2,2
43095,3845000000,0,118.0,79,760,26740,0,3,2
43096,3904000000,0,90.0,79,760,26740,0,3,2
43103,1470000000,0,162.0,79,765,26950,0,3,3
43107,1190000000,0,72.0,79,767,27010,0,2,2
43283,13800000000,0,300.0,79,778,27481,0,4,5
43284,1890000000,0,63.0,79,778,27472,0,2,2
43288,2720000000,0,-1.0,79,785,27637,0,2,2
43115,1790000000,0,93.0,79,785,27637,0,3,2
43128,3100000000,0,100.0,79,766,27007,0,3,2
43135,1386000000,0,54.0,79,778,27469,0,2,1
43137,1620000000,0,62.0,79,765,26917,0,2,1
43142,3000000000,0,69.0,79,767,27010,0,2,2
43145,1756000000,0,72.0,79,786,27643,0,2,2
43149,5620000000,0,108.0,79,765,26953,0,2,2
43150,55000000000,0,81.0,79,778,27490,0,2,2
43154,12500000000,0,145.0,79,778,27490,0,3,2
43157,3100000000,0,92.0,79,766,27007,0,2,2
43160,1865000000,0,74.0,79,765,26956,0,2,2
43161,7800000000,0,88.0,79,767,27019,0,1,1
43166,2365000000,0,102.0,79,765,26920,0,2,2
51960,1595000000,0,-1.0,79,771,27172,0,0,0
43169,11800000000,0,60.0,79,765,26908,0,4,5
43174,1582000000,0,60.0,79,765,26920,0,2,2
43176,1346000000,0,53.0,79,778,27490,0,1,1
43182,1753000000,0,69.0,79,765,26920,0,2,2
43185,4130000000,0,78.0,79,760,26740,0,2,2
43186,980000000,0,126.0,79,764,26899,0,3,3
43191,2070000000,0,68.0,79,765,26953,0,1,1
43194,2300000000,0,82.0,79,767,27025,0,2,2
43198,2965000000,0,78.0,79,760,26740,0,2,2
43200,3140000000,0,74.0,79,760,26740,0,2,2
43201,1850000000,0,60.0,79,761,26791,0,2,2
43202,2680000000,0,86.0,79,765,26956,0,2,2
43204,3740000000,0,106.0,79,765,26956,0,3,2
43206,2430000000,0,78.0,79,765,26956,0,2,2
43212,1710000000,0,75.0,79,776,27430,0,2,2
43216,8000000000,0,91.0,79,764,26881,0,5,5
43219,13600000000,0,192.0,79,778,27490,0,3,2
43239,2290000000,0,98.0,79,786,27643,0,2,2
43220,28000000000,0,260.0,79,764,26881,0,30,30
43225,1720000000,0,65.0,79,775,27358,0,2,2
43227,2780000000,0,61.0,79,766,27007,0,4,4
43240,15000000000,0,-1.0,79,778,27490,0,3,3
43229,12500000000,0,145.0,79,778,27490,0,3,2
43232,1535000000,0,58.0,79,771,27178,0,3,3
43245,1620000000,0,68.0,79,767,27010,0,2,2
43248,5250000000,0,52.0,79,761,26776,0,4,5
43251,9000000000,0,200.0,79,764,26869,0,3,3
43257,5200000000,0,62.0,79,761,26776,0,4,4
43262,1750000000,0,75.0,79,766,27004,0,2,2
43263,2280000000,0,1.0,79,772,27226,0,3,3
43264,3038000000,0,68.0,79,784,27574,0,4,2
43266,1980000000,0,1.0,79,766,27007,0,2,2
43269,12600000000,0,198.0,79,764,26875,0,2,2
43272,1620000000,0,-1.0,79,765,26950,0,2,2
43280,28000000000,0,391.0,79,761,26788,0,3,3
43281,3150000000,0,-1.0,79,775,27349,0,3,4
43300,6530000000,0,90.0,79,764,26898,0,3,2
43295,6160000000,0,56.0,79,764,26899,0,4,3
43296,3240000000,0,86.0,79,765,26956,0,2,2
43297,2520000000,0,74.0,79,765,26920,0,2,2
43299,1860000000,0,65.0,79,765,26920,0,2,2
43306,1320000000,0,73.0,79,786,27643,0,2,2
43311,3350000000,0,88.0,79,771,27172,0,2,2
43312,1860000000,0,77.0,79,770,27130,0,2,2
43313,2765000000,0,70.0,79,771,27169,0,2,2
62015,10450000000,0,68.0,79,770,27130,0,4,4
43316,1690000000,0,60.0,79,764,26869,0,2,2
43322,2230000000,0,74.0,79,778,27469,0,2,2
62082,17000000000,0,98.0,79,771,27169,0,3,3
43324,1450000000,0,63.0,79,767,27010,0,2,2
43325,1360000000,0,75.0,79,786,27643,0,2,2
43326,1020000000,0,159.0,79,784,27559,0,3,2
43328,2680000000,0,79.0,79,765,26956,0,2,2
43330,1860000000,0,-1.0,79,776,27427,0,3,2
43331,850000000,0,118.0,79,784,27559,0,0,0
43334,1780000000,0,84.0,79,765,26953,0,2,2
43339,2940000000,0,80.0,79,771,27169,0,2,2
43340,1000000000,0,126.0,79,783,27496,0,0,0
43559,3149000000,0,56.0,79,760,26758,0,3,3
43342,2000000000,0,160.0,79,784,27559,0,4,3
43345,750000000,0,128.0,79,784,27559,0,2,2
43348,2350000000,0,68.0,79,775,27346,0,4,2
43349,750000000,0,80.0,79,784,27559,0,2,2
62083,16996000000,0,100.0,79,771,27169,0,2,2
43351,750000000,0,96.0,79,784,27559,0,2,2
43353,1050000000,0,150.0,79,784,27559,0,4,3
43359,1443000000,0,-1.0,79,776,27406,0,3,2
43360,2980000000,0,-1.0,79,765,26956,0,2,2
43362,1468000000,0,74.0,79,761,26791,0,2,2
43365,2330000000,0,40.0,79,778,27469,0,2,2
43367,2150000000,0,43.0,79,770,27127,0,2,2
43369,3180000000,0,61.0,79,771,27163,0,4,3
43370,3250000000,0,55.0,79,771,27172,0,4,4
43373,3270000000,0,65.0,79,778,27481,0,3,4
43374,3690000000,0,71.0,79,775,27358,0,4,3
43376,1412000000,0,-1.0,79,765,26917,0,2,2
43378,1580000000,0,-1.0,79,786,27643,0,2,2
43379,1750000000,0,56.0,79,764,26899,0,2,2
43380,1530000000,0,60.0,79,765,26959,0,2,1
43382,15100000000,0,192.0,79,778,27490,0,3,2
43388,2175000000,0,70.0,79,778,27490,0,2,2
43389,2200000000,0,80.0,79,765,26905,0,0,0
43425,10800000000,0,60.0,79,765,26950,0,3,3
43426,13600000000,0,150.0,79,765,26950,0,0,0
43427,8100000000,0,318.0,79,765,26917,0,6,7
43397,1750000000,0,78.0,79,778,27472,0,3,2
43398,1350000000,0,48.0,79,775,27358,0,2,3
43401,1145000000,0,60.0,79,775,27349,0,2,2
43412,8200000000,0,170.0,79,765,26914,0,5,5
43405,1050000000,0,52.0,79,775,27346,0,2,2
43407,5300000000,0,68.0,79,765,26905,0,0,0
43409,10400000000,0,246.0,79,765,26905,0,6,6
43410,9100000000,0,235.0,79,765,26905,0,6,6
43411,10450000000,0,102.0,79,765,26905,0,0,0
43429,1450000000,0,57.0,79,775,27358,0,3,3
43413,8650000000,0,218.0,79,765,26908,0,5,5
43414,7950000000,0,254.0,79,765,26908,0,5,7
43415,9450000000,0,238.0,79,765,26908,0,5,5
43418,8200000000,0,205.0,79,765,26905,0,4,5
43420,9200000000,0,318.0,79,765,26908,0,9,9
43421,13600000000,0,335.0,79,765,26905,0,5,6
43422,9200000000,0,95.0,79,765,26905,0,4,4
43423,7980000000,0,73.0,79,765,26905,0,0,0
43469,9000000000,0,-1.0,79,765,26905,0,4,4
43471,10300000000,0,110.0,79,765,26905,0,0,0
43569,16800000000,0,600.0,79,770,27130,0,10,10
43433,2450000000,0,1.0,79,776,27427,0,3,3
43434,10700000000,0,100.0,79,765,26905,0,0,0
43435,8900000000,0,185.0,79,765,26905,0,10,10
43436,10200000000,0,72.0,79,765,26914,0,4,4
43437,6500000000,0,105.0,79,765,26905,0,3,3
43438,8000000000,0,225.0,79,765,26905,0,5,5
43439,9500000000,0,60.0,79,765,26959,0,3,3
52347,1754000000,0,54.0,79,766,26992,0,3,4
43440,8500000000,0,205.0,79,765,26905,0,4,5
43441,9000000000,0,220.0,79,765,26917,0,4,4
43442,12500000000,0,119.0,79,765,26914,0,4,4
43443,23950000000,0,133.0,79,765,26938,0,3,5
43444,14890000000,0,-1.0,79,765,26920,0,4,5
43445,7200000000,0,54.0,79,765,26908,0,4,6
43446,9600000000,0,80.0,79,765,26905,0,3,3
43447,10000000000,0,67.0,79,765,26905,0,4,3
43448,13000000000,0,75.0,79,765,26908,0,6,7
43450,3584000000,0,58.0,79,760,26737,0,4,3
43451,1304000000,0,-1.0,79,774,27331,0,2,2
43460,9700000000,0,60.0,79,765,26905,0,5,6
43461,9450000000,0,90.0,79,765,26905,0,2,2
43462,11700000000,0,88.0,79,765,26914,0,4,5
43463,7950000000,0,68.0,79,765,26905,0,0,0
43465,11500000000,0,70.0,79,765,26917,0,4,5
43564,1467000000,0,45.0,79,771,27178,0,2,2
43565,80000000000,0,1000.0,79,760,26743,0,6,8
43567,41000000000,0,699.0,79,771,27172,0,12,12
43477,2680000000,0,1.0,79,776,27430,0,2,2
43478,10600000000,0,68.0,79,765,26920,0,7,5
43480,8450000000,0,64.0,79,765,26905,0,4,5
43484,9000000000,0,64.0,79,765,26905,0,4,4
43486,10800000000,0,100.0,79,765,26905,0,0,0
43570,23800000000,0,800.0,79,771,27163,0,12,12
43488,8800000000,0,66.0,79,765,26905,0,7,6
43491,6390000000,0,64.0,79,764,26876,0,4,3
43494,10800000000,0,64.0,79,765,26914,0,3,4
43522,1950000000,0,54.0,79,765,26950,0,2,2
43498,2870000000,0,1.0,79,771,27169,0,3,3
43500,9500000000,0,72.0,79,765,26905,0,3,4
43502,8900000000,0,52.0,79,765,26908,0,4,5
43504,16890000000,0,120.0,79,765,26905,0,6,6
43506,12200000000,0,80.0,79,765,26914,0,4,5
43508,13500000000,0,99.0,79,765,26905,0,5,6
43511,8300000000,0,55.0,79,765,26908,0,4,5
43512,13000000000,0,80.0,79,765,26905,0,4,5
43539,1330000000,0,72.0,79,764,26882,0,2,2
43513,12200000000,0,67.0,79,765,26905,0,6,8
43514,2180000000,0,1.0,79,772,27226,0,3,3
43517,1750000000,0,50.0,79,774,27310,0,2,3
43521,2370000000,0,1.0,79,770,27145,0,3,3
43523,12500000000,0,76.0,79,765,26938,0,13,13
43525,9100000000,0,63.0,79,765,26908,0,2,2
43529,11300000000,0,80.0,79,765,26914,0,4,5
43530,11500000000,0,85.0,79,765,26908,0,5,5
43531,10500000000,0,36.0,79,765,26920,0,4,6
43532,12800000000,0,80.0,79,765,26905,0,5,6
43533,8500000000,0,72.0,79,764,26878,0,4,6
43534,8700000000,0,60.0,79,765,26905,0,4,6
43535,10400000000,0,137.0,79,765,26905,0,0,0
43537,15500000000,0,85.0,79,765,26905,0,4,5
43538,1385000000,0,73.0,79,761,26791,0,2,2
43541,40000000000,0,700.0,79,760,26737,0,8,8
43543,29000000000,0,599.0,79,760,26746,0,6,6
43544,9450000000,0,80.0,79,765,26905,0,3,4
43545,31000000000,0,799.0,79,770,27136,0,8,8
43546,10800000000,0,80.0,79,765,26905,0,4,5
43548,7150000000,0,60.0,79,765,26908,0,4,6
43551,105000000000,0,1700.0,79,768,27076,0,50,50
43552,12000000000,0,400.0,79,760,26758,0,11,11
43553,7700000000,0,75.0,79,760,26737,0,4,4
43554,22500000000,0,501.0,79,760,26758,0,12,12
43555,20000000000,0,6000.0,79,771,27172,0,10,10
43556,1920000000,0,-1.0,79,785,27637,0,2,2
43557,3240000000,0,48.0,79,771,27172,0,4,5
43558,1320000000,0,69.0,79,764,26872,0,2,2
43648,64999000000,0,470.0,79,776,27430,0,80,80
43649,60000000000,0,160.0,79,774,27340,0,5,5
43571,23000000000,0,150.0,79,760,26758,0,2,2
43572,28000000000,0,650.0,79,760,26758,0,12,12
43573,18500000000,0,61.0,79,760,26749,0,2,2
43574,45000000000,0,500.0,79,771,27163,0,4,4
43575,95000000000,0,800.0,79,760,26758,0,8,8
43577,31000000000,0,550.0,79,760,26758,0,6,6
43578,23000000000,0,525.0,79,771,27172,0,4,6
43581,55000000000,0,500.0,79,760,26743,0,8,10
43583,32000000000,0,1000.0,79,760,26743,0,30,30
43584,19000000000,0,499.0,79,760,26755,0,8,8
43585,40999000000,0,450.0,79,760,26755,0,8,8
43586,38000000000,0,700.0,79,760,26740,0,8,8
43587,75000000000,0,1000.0,79,770,27145,0,8,8
43589,41999000000,0,412.0,79,760,26737,0,8,8
43590,160000000000,0,3500.0,79,770,27139,0,8,8
43591,32000000000,0,900.0,79,760,26758,0,18,18
43592,31000000000,0,650.0,79,770,27130,0,6,8
43598,61000000000,0,800.0,79,760,26737,0,8,8
43600,16000000000,0,400.0,79,765,26914,0,8,8
43601,68000000000,0,500.0,79,760,26758,0,8,8
43602,25999000000,0,500.0,79,771,27172,0,6,6
43603,20000000000,0,152.0,79,770,27133,0,2,2
43604,33000000000,0,400.0,79,765,26920,0,8,8
43608,40000000000,0,700.0,79,760,26737,0,4,8
43609,19800000000,0,600.0,79,770,27145,0,8,8
43613,34500000000,0,400.0,79,770,27139,0,4,4
43616,1504000000,0,58.0,79,773,27277,0,2,2
43622,3750000000,0,-1.0,79,772,27226,0,3,3
43624,3530000000,0,57.0,79,770,27133,0,3,3
43627,25000000000,0,245.0,79,764,26875,0,5,5
43629,98999000000,0,467.0,79,771,27178,0,3,4
43631,137000000000,0,156.0,79,760,26743,0,6,7
43632,65000000000,0,69.0,79,760,26743,0,5,6
43633,40999000000,0,190.0,79,770,27139,0,5,6
43635,17200000000,0,88.0,79,771,27163,0,15,16
43641,68000000000,0,132.0,79,760,26761,0,8,10
43642,38999000000,0,97.0,79,770,27130,0,8,8
43857,1966000000,0,52.0,79,760,26737,0,2,2
43858,2520000000,0,-1.0,79,760,26752,0,3,3
43861,1573000000,0,57.0,79,770,27139,0,2,2
43862,1790000000,0,45.0,79,761,26776,0,3,3
43650,20500000000,0,97.0,79,771,27169,0,15,15
